NAME,LOCATION,DESCRIPTION,PARAMETERS,RETURNS
"format_float_positional(x, precision=None, unique=True,",https://github.com//numpy/numpy/blob/master/numpy/core/arrayprint.py,"     Format a floating-point scalar as a decimal string in positional notation.    Provides control over rounding, trimming and padding. Uses and assumes    IEEE unbiased rounding. Uses the ""Dragon4"" algorithm.","x : python float or numpy floating scalar        Value to format.    precision : non-negative integer or None, optional        Maximum number of digits to print. May be None if `unique` is        `True`, but must be an integer if unique is `False`.    unique : boolean, optional        If `True`, use a digit-generation strategy which gives the shortest        representation which uniquely identifies the floating-point number from        other values of the same type, by judicious rounding. If `precision`        was omitted, print out all necessary digits, otherwise digit generation        is cut off after `precision` digits and the remaining value is rounded.        If `False`, digits are generated as if printing an infinite-precision        value and stopping after `precision` digits, rounding the remaining        value.    fractional : boolean, optional        If `True`, the cutoff of `precision` digits refers to the total number        of digits after the decimal point, including leading zeros.        If `False`, `precision` refers to the total number of significant        digits, before or after the decimal point, ignoring leading zeros.    trim : one of 'k', '.', '0', '-', optional        Controls post-processing trimming of trailing digits, as follows:",rep : string        The string representation of the floating point value
_void_scalar_repr(x):,https://github.com//numpy/numpy/blob/master/numpy/core/arrayprint.py,"     Implements the repr for structured-void scalars. It is called from the    scalartypes.c.src code, and is placed here because it uses the elementwise    formatters defined above.",,
dtype_is_implied(dtype):,https://github.com//numpy/numpy/blob/master/numpy/core/arrayprint.py,     Determine if the given dtype is implied by the representation of its values.,dtype : dtype        Data type,implied : bool        True if the dtype is implied by the representation of its values.
dtype_short_repr(dtype):,https://github.com//numpy/numpy/blob/master/numpy/core/arrayprint.py,"     Convert a dtype to a short form which evaluates to the same dtype.    The intent is roughly that the following holds >>> from numpy import * >>> dt = np.int64([1, 2]).dtype >>> assert eval(dtype_short_repr(dt)) == dt",,
_array_repr_implementation(,https://github.com//numpy/numpy/blob/master/numpy/core/arrayprint.py," Internal version of array_repr() that allows overriding array2string. if max_line_width is None:        max_line_width = _format_options['linewidth']
 if type(arr) is not ndarray:        class_name = type(arr).__name__ else:        class_name = ""array""
    skipdtype = dtype_is_implied(arr.dtype) and arr.size > 0
    prefix = class_name + ""(""    suffix = "")"" if skipdtype else "",""
 if (_format_options['legacy'] == '1.13' and            arr.shape == () and not arr.dtype.names):        lst = repr(arr.item()) elif arr.size > 0 or arr.shape == (0,):        lst = array2string(arr, max_line_width, precision, suppress_small, ', ', prefix, suffix=suffix) else:  # show zero-length shape unless it is (0,)        lst = ""[], shape=%s"" % (repr(arr.shape),)
    arr_str = prefix + lst + suffix
 if skipdtype: return arr_str
    dtype_str = ""dtype={})"".format(dtype_short_repr(arr.dtype))
 # compute whether we should put dtype on a new line: Do so if adding the # dtype would extend the last line past max_line_width. # Note: This line gives the correct result even when rfind returns -1.    last_line_len = len(arr_str) - (arr_str.rfind('\n') + 1)    spacer = "" "" if _format_options['legacy'] == '1.13': if issubclass(arr.dtype.type, flexible):            spacer = '\n' + ' '*len(class_name + ""("") elif last_line_len + len(dtype_str) + 1 > max_line_width:        spacer = '\n' + ' '*len(class_name + ""("")
 return arr_str + spacer + dtype_str

",,
_array_repr_dispatcher(,https://github.com//numpy/numpy/blob/master/numpy/core/arrayprint.py,,,
"array_repr(arr, max_line_width=None, precision=None, suppress_small=None):",https://github.com//numpy/numpy/blob/master/numpy/core/arrayprint.py,     Return the string representation of an array.,"arr : ndarray        Input array.    max_line_width : int, optional        Inserts newlines if text is longer than `max_line_width`.        Defaults to ``numpy.get_printoptions()['linewidth']``.    precision : int, optional        Floating point precision.        Defaults to ``numpy.get_printoptions()['precision']``.    suppress_small : bool, optional        Represent numbers ""very close"" to zero as zero; default is False.        Very close is defined by precision: if the precision is 8, e.g.,        numbers smaller (in absolute value) than 5e-9 are represented as        zero.        Defaults to ``numpy.get_printoptions()['suppress']``.",string : str      The string representation of an array.
_array_str_implementation(,https://github.com//numpy/numpy/blob/master/numpy/core/arrayprint.py," Internal version of array_str() that allows overriding array2string. if (_format_options['legacy'] == '1.13' and            a.shape == () and not a.dtype.names): return str(a.item())
 # the str of 0d arrays is a special case: It should appear like a scalar, # so floats are not truncated by `precision`, and strings are not wrapped # in quotes. So we return the str of the scalar value. if a.shape == (): # obtain a scalar and call str on it, avoiding problems for subclasses # for which indexing with () returns a 0d instead of a scalar by using # ndarray's getindex. Also guard against recursive 0d object arrays. return _guarded_str(np.ndarray.__getitem__(a, ()))
 return array2string(a, max_line_width, precision, suppress_small, ' ', """")

",,
_array_str_dispatcher(,https://github.com//numpy/numpy/blob/master/numpy/core/arrayprint.py,,,
"array_str(a, max_line_width=None, precision=None, suppress_small=None):",https://github.com//numpy/numpy/blob/master/numpy/core/arrayprint.py,"     Return a string representation of the data in an array.    The data in the array is returned as a single string.  This function is    similar to `array_repr`, the difference being that `array_repr` also    returns information on the kind of array and its data type.","a : ndarray        Input array.    max_line_width : int, optional        Inserts newlines if text is longer than `max_line_width`.        Defaults to ``numpy.get_printoptions()['linewidth']``.    precision : int, optional        Floating point precision.        Defaults to ``numpy.get_printoptions()['precision']``.    suppress_small : bool, optional        Represent numbers ""very close"" to zero as zero; default is False.        Very close is defined by precision: if the precision is 8, e.g.,        numbers smaller (in absolute value) than 5e-9 are represented as        zero.        Defaults to ``numpy.get_printoptions()['suppress']``.",
,https://github.com//numpy/numpy/blob/master/numpy/core/defchararray.py,,,
_use_unicode(*args):,https://github.com//numpy/numpy/blob/master/numpy/core/defchararray.py,"     Helper function for determining the output type of some string    operations.    For an operation on two ndarrays, if at least one is unicode, the    result should be unicode.",,
_to_string_or_unicode_array(result):,https://github.com//numpy/numpy/blob/master/numpy/core/defchararray.py,     Helper function to cast a result back into a string or unicode array    if an object array must be used as an intermediary.,,
_clean_args(*args):,https://github.com//numpy/numpy/blob/master/numpy/core/defchararray.py,"     Helper function for delegating arguments to Python string    functions.    Many of the Python string operations that have optional arguments    do not use 'None' to indicate a default value.  In these cases,    we need to remove all `None` arguments, and those following them.",,
_get_num_chars(a):,https://github.com//numpy/numpy/blob/master/numpy/core/defchararray.py,     Helper function that returns the number of characters per field in    a string or unicode array.  This is to abstract out the fact that    for a unicode array this is itemsize / 4.,,
"_binary_op_dispatcher(x1, x2):",https://github.com//numpy/numpy/blob/master/numpy/core/defchararray.py,,,
"equal(x1, x2):",https://github.com//numpy/numpy/blob/master/numpy/core/defchararray.py,"     Return (x1 == x2) element-wise.    Unlike `numpy.equal`, this comparison is performed by first    stripping whitespace characters from the end of the string.  This    behavior is provided for backward-compatibility with numarray.","x1, x2 : array_like of str or unicode        Input arrays of the same shape.","out : ndarray or bool        Output array of bools, or a single bool if x1 and x2 are scalars."
"not_equal(x1, x2):",https://github.com//numpy/numpy/blob/master/numpy/core/defchararray.py,"     Return (x1 != x2) element-wise.    Unlike `numpy.not_equal`, this comparison is performed by first    stripping whitespace characters from the end of the string.  This    behavior is provided for backward-compatibility with numarray.","x1, x2 : array_like of str or unicode        Input arrays of the same shape.","out : ndarray or bool        Output array of bools, or a single bool if x1 and x2 are scalars."
"greater_equal(x1, x2):",https://github.com//numpy/numpy/blob/master/numpy/core/defchararray.py,"     Return (x1 >= x2) element-wise.    Unlike `numpy.greater_equal`, this comparison is performed by    first stripping whitespace characters from the end of the string.    This behavior is provided for backward-compatibility with    numarray.","x1, x2 : array_like of str or unicode        Input arrays of the same shape.","out : ndarray or bool        Output array of bools, or a single bool if x1 and x2 are scalars."
"less_equal(x1, x2):",https://github.com//numpy/numpy/blob/master/numpy/core/defchararray.py,"     Return (x1 <= x2) element-wise.    Unlike `numpy.less_equal`, this comparison is performed by first    stripping whitespace characters from the end of the string.  This    behavior is provided for backward-compatibility with numarray.","x1, x2 : array_like of str or unicode        Input arrays of the same shape.","out : ndarray or bool        Output array of bools, or a single bool if x1 and x2 are scalars."
"greater(x1, x2):",https://github.com//numpy/numpy/blob/master/numpy/core/defchararray.py,"     Return (x1 > x2) element-wise.    Unlike `numpy.greater`, this comparison is performed by first    stripping whitespace characters from the end of the string.  This    behavior is provided for backward-compatibility with numarray.","x1, x2 : array_like of str or unicode        Input arrays of the same shape.","out : ndarray or bool        Output array of bools, or a single bool if x1 and x2 are scalars."
